perm1__real0,perm1__real1,perm1__real2
-0.92688,-0.564279,0.828306
-1.0682,-0.680312,0.693177
-1.05756,-0.374564,0.971313
-0.941554,-0.373687,0.957733
-0.864183,-0.390426,0.712037
-0.49697,0.0809559,0.703975
-0.684626,0.159911,0.989266
-0.2743,0.0927825,0.0472061
-0.0970833,0.266084,0.193128
0.144903,0.187357,0.386295
0.0157957,0.276312,0.00876679
-0.228432,-0.0344554,0.341512
0.031021,0.0660753,0.380172
-0.23488,0.0453539,0.167332
-0.156334,-0.0943662,0.166116
-0.0417722,0.166338,0.206508
-0.00827678,-0.0904039,0.134091
-0.217484,0.120514,-0.041904
-0.0778071,0.358452,0.138919
0.182027,0.353598,-0.126932
0.317677,0.255284,0.0287174
0.553921,0.22033,-0.131004
0.313596,-0.0708624,0.131763
0.199236,-0.174289,-0.420078
0.449324,-0.10996,-0.275384
0.266315,-0.117145,-0.520257
0.577238,-0.129076,-0.663467
0.51652,-0.239556,-0.807184
0.423168,-0.224503,-0.730631
0.238294,-0.570771,-0.394483
0.35605,-0.501315,-0.885726
0.631387,-0.794309,-1.14695
0.435216,-0.563273,-1.10725
0.623698,-0.362752,-1.13803
0.709022,-0.510985,-1.3183
0.457023,-0.414474,-1.07818
0.379443,-0.537479,-1.00692
0.25627,-0.534376,-1.12717
-0.0708743,-0.420066,-0.897733
-0.55559,-0.475608,-1.45062
-0.573654,-0.536126,-1.12744
-0.432222,-0.352363,-1.39043
-0.716368,-0.213457,-1.28128
-0.694614,-0.312092,-1.04755
-0.683386,-0.41096,-0.917199
-0.827542,-0.419506,-1.4617
-0.889207,-0.400135,-1.51625
-0.539289,-0.604358,-1.61279
-0.553026,-0.523391,-1.27495
-0.31898,-0.580582,-1.18851
-0.40925,-0.475024,-1.12975
-0.380209,-0.353933,-1.29304
-0.445313,-0.0351676,-1.12082
-0.10007,-0.424886,-1.02258
0.021166,-0.207893,-0.730565
0.32992,0.107476,-0.957565
0.195448,-0.198834,-1.00202
0.122065,-0.0181702,-1.10347
-0.0869752,0.0265732,-1.08682
-0.322368,0.330481,-1.30722
-0.378709,0.258627,-1.26976
-0.377134,0.0853344,-1.55079
-0.643643,-0.149198,-1.47241
-0.779074,-0.092332,-0.946054
-0.817316,-0.305085,-1.06999
-0.835704,0.0639445,-1.278
-1.10821,0.056694,-1.1172
-1.15488,-0.067857,-1.18152
-1.40363,0.135344,-1.10299
-1.25006,0.0609086,-1.08683
-1.09635,0.02256,-1.05697
-1.16748,-0.125923,-0.996125
-1.27258,0.175557,-1.1097
-1.08469,0.364844,-0.869109
-0.96508,0.0628101,-0.805802
-1.29159,0.20028,-0.701795
-1.24259,0.0239912,-0.397043
-1.22221,0.364076,-0.0313409
-0.980781,0.482349,0.0424206
-0.835896,0.388477,-0.0337543
-0.67894,0.0453762,0.285465
-0.628847,0.311234,0.358988
-0.690162,0.418373,0.348
-0.268915,0.641777,0.451189
-0.509407,0.49296,0.343501
-0.705985,0.286175,0.414891
-0.439649,0.383282,0.733894
-0.532331,0.61543,0.448842
-0.188269,0.594794,0.558358
-0.346211,0.504477,0.578924
-0.230926,0.511707,0.339978
-0.187148,0.522312,0.843554
-0.181691,0.68654,0.676426
-0.0819554,0.972023,0.604796
0.360623,0.743008,0.705424
0.129707,1.06881,0.972889
0.35988,0.936441,1.11178
0.213288,0.960569,0.838039
0.189279,0.811199,0.735762
0.00113966,0.683539,0.621401
0.271389,0.528552,0.583905
0.0907063,0.404224,0.294824
-0.0647926,0.456038,0.610807
0.431554,0.481666,0.164114
0.217263,0.746673,0.0785107
-0.098887,0.382932,0.135598
-0.0406952,0.380553,-0.275598
-0.289408,0.149149,-0.175759
-0.252834,0.085953,-0.406718
-0.112856,-0.0147622,-0.596546
-0.246506,-0.203563,-0.652429
-0.0657184,-0.191568,-0.971721
-0.102674,-0.2818,-0.470086
-0.367481,-0.236209,-0.48205
-0.267215,-0.349753,-0.502732
-0.52738,-0.215861,-0.38852
-0.23814,-0.43695,-0.565335
-0.0309484,-0.645601,-0.265569
-0.204579,-0.570932,-0.393366
-0.00725386,-0.586564,-0.266041
-0.193118,-0.622506,-0.696867
-0.216582,-0.513675,-0.519386
-0.2654,-0.191044,-0.285787
0.0295805,0.0316612,-0.180475
0.298412,-0.292925,0.0179955
0.21227,-0.11563,0.286576
-0.0344971,-0.37456,0.396209
0.0683859,-0.395014,0.296134
0.0492013,-0.390977,0.259781
-0.177561,-0.0579951,0.0298484
-0.137528,-0.275664,0.229126
-0.424857,-0.0338191,0.232461
-0.321672,-0.343692,0.359284
-0.697618,-0.269961,0.413463
-0.269431,-0.364978,0.518342
-0.266221,-0.11041,0.64567
-0.0670569,-0.325425,0.736848
-0.144508,-0.0738447,0.793468
-0.345281,-0.30813,0.86882
-0.383792,-0.100938,1.17577
-0.237424,-0.320196,0.936685
-0.0998657,-0.12916,0.839722
-0.376758,-0.00515035,0.815856
-0.234978,0.0782392,0.729244
0.107182,-0.104955,0.716646
0.273363,0.098806,0.621548
0.2877,-0.0483375,0.651994
0.569638,-0.403614,0.673827
0.162381,-0.305911,0.411401
0.597736,-0.250497,0.403007
0.803345,-0.301712,0.470226
0.939918,-0.245185,0.511967
0.744904,-0.239408,0.555641
0.435251,-0.112513,0.777284
0.530295,0.0615194,0.50867
0.441305,0.0156369,0.327621
0.337815,0.0746814,0.172223
0.383153,0.150125,0.152622
0.520431,-0.10759,0.36076
0.606058,-0.434337,0.277753
0.375856,-0.465912,0.0405762
0.274038,-0.809788,-0.235665
0.423789,-0.601721,-0.164859
0.461823,-0.742178,-0.372619
0.0794613,-0.959144,0.00722189
0.274674,-1.25674,-0.0735414
0.199257,-0.987005,-0.472776
0.519353,-1.11545,-0.189638
0.37149,-1.16209,-0.323499
0.222679,-1.30411,-0.297995
0.0705927,-1.08021,-0.275339
0.134562,-0.653704,-0.362398
0.158747,-0.52398,-0.346285
-0.0210517,-0.682602,-0.419282
-0.279407,-0.732707,-0.606343
0.0931358,-0.89353,-0.450792
-0.152074,-0.594359,-0.366029
-0.00467555,-0.648134,-0.0798877
-0.129199,-0.98764,-0.104422
-0.266696,-0.870834,0.0747093
-0.0290765,-1.13637,0.137683
0.0260633,-0.786735,-0.296956
-0.00219616,-0.528905,-0.0706151
0.12725,-0.28001,-0.215094
0.162988,-0.49081,0.0691467
-0.201905,-0.114907,0.219266
-0.0405786,-0.246968,0.179194
-0.157766,-0.401298,0.395522
-0.389221,-0.388669,0.384283
-0.754481,-0.238639,0.450321
-0.694518,-0.404508,0.443266
-0.895708,-0.570862,-0.0612689
-0.762687,-0.360661,0.323773
-0.842784,-0.234501,-0.0976364
-1.27225,-0.448529,-0.222698
-0.882071,-0.435835,-0.122814
-0.880875,-0.561196,-0.105331
-0.788561,-0.453325,0.193965
-0.710535,-0.504036,0.251863
-0.577382,-0.0593409,0.21076
-0.761435,-0.249294,0.218983
-0.431312,-0.390788,0.391759
-0.213001,-0.0310918,0.479533
-0.387609,-0.108794,0.0853277
-0.0236651,-0.238383,-0.205374
0.180992,-0.0781781,-0.0627681
0.157943,0.150096,0.044593
0.279806,0.103264,0.0628347
0.120389,0.442299,0.121431
0.260009,0.646263,0.267043
0.129389,0.268865,0.0708814
0.500903,0.424363,0.097339
0.764031,0.504458,-0.155436
0.768152,0.255209,-0.191251
0.70948,0.691596,-0.368952
0.682284,0.746841,-0.13721
0.948824,0.48238,0.0151397
0.525535,0.332671,-0.108893
1.22338,0.616894,-0.239643
1.41553,0.406682,-0.347976
1.55178,0.557675,-0.444107
1.51926,0.3874,-0.568805
1.79807,0.563531,-0.587447
1.63051,0.315161,-0.468795
1.9677,0.0593309,-0.761639
1.8358,0.495226,-0.360882
1.91397,0.125208,-0.227196
1.86392,0.199651,-0.27224
1.52498,0.159625,-0.386535
1.62225,-0.039644,-0.304771
1.53006,-0.0538442,-0.50122
2.09534,0.0318419,-0.39076
1.85781,-0.0247522,-0.224272
1.68725,-0.0279612,0.050421
1.27643,0.0778829,0.175056
1.06717,-0.0561417,-0.210637
1.10838,0.159697,-0.574868
1.26038,0.133655,-0.636689
1.23158,0.168643,-0.223255
0.656586,-0.0255475,-0.435053
0.248714,0.508577,-0.0791047
0.192198,0.162335,-0.184552
0.179023,0.218458,-0.394019
0.0150561,0.42517,-0.221362
0.161411,0.170006,0.0331703
-0.167575,0.155121,0.242407
-0.09428,0.0577578,0.0952889
-0.167464,-0.276915,0.407778
-0.323425,-0.233475,0.23173
0.179503,-0.09538,0.342765
-0.0526583,-0.356427,0.164147
-0.315435,-0.00828081,0.346094
0.0973999,-0.266796,0.430853
-0.228857,-0.260347,0.970925
-0.482969,-0.378041,0.806212
-0.409493,-0.391869,0.607614
-0.659318,-0.408915,1.20029
-0.854365,-0.679157,0.552321
-0.894632,-0.686216,0.878981
-1.10386,-0.0760713,0.570918
-0.739699,-0.362706,0.996347
-0.674208,-0.308786,0.650598
-0.718806,-0.141088,0.568489
0.09915,0.181941,0.187162
-0.0688031,-0.0213314,0.316399
0.158805,0.295525,0.218778
0.148761,0.418308,0.463383
-0.172321,0.126373,0.16245
-0.139551,0.216449,0.483209
0.221788,-0.102256,0.171883
0.00898108,0.096561,0.355996
-0.42008,-0.0653182,0.268584
-0.342993,0.246868,0.362846
-0.0674996,-0.173443,0.188422
-0.221834,0.12032,0.0113256
-0.298209,-0.0648481,-0.0359055
-0.0848516,0.155817,0.180071
0.11936,0.0397064,-0.111908
0.166807,-0.18445,0.0903859
0.174757,-0.143687,-0.291624
0.183029,-0.234446,-0.535152
0.349547,-0.426972,-0.518395
0.470633,-0.396429,-0.635277
0.40921,-0.65525,-0.678967
0.437014,-0.382605,-0.921211
0.337765,-0.36837,-0.614237
0.261222,-0.355918,-0.79837
0.206388,-0.626687,-0.879239
0.216213,-0.580537,-0.842036
0.616986,-0.421806,-1.14952
0.599604,-0.236154,-1.16541
0.575695,-0.536793,-1.13939
0.56581,-0.405624,-1.31092
0.560837,-0.412685,-1.0073
0.261214,-0.316382,-1.24045
-0.157882,-0.384142,-1.11073
-0.247676,-0.396942,-1.28626
-0.264208,-0.272939,-1.49385
-0.57244,-0.310065,-1.40755
-0.586044,-0.555139,-1.4145
-0.592175,-0.431433,-1.22705
-0.717295,-0.4614,-1.52271
-1.07029,-0.432841,-1.54832
-0.826729,-0.552655,-1.64498
-0.915939,-0.676851,-1.23035
-0.590133,-0.794934,-1.07411
-0.55967,-0.751884,-1.12471
-0.59271,-0.628072,-1.12063
-0.597449,-0.333611,-1.16834
-0.390246,-0.45925,-1.18717
-0.19604,-0.360827,-1.11457
0.350244,-0.190934,-0.934938
0.200126,-0.380127,-1.16146
0.0470217,-0.201879,-1.16129
0.0101371,0.0639718,-1.26316
-0.0962591,-0.00195667,-1.23459
-0.046104,-0.0255832,-1.38676
-0.187013,0.131289,-1.37451
-0.559709,0.140173,-1.50348
-0.750639,0.0409819,-1.38578
-0.683404,-0.308569,-1.22935
-0.484621,0.0297152,-1.25777
-0.676326,-0.0682625,-1.63142
-0.599583,0.0419486,-1.67816
-1.14168,0.0784052,-1.47806
-1.25603,-0.170604,-1.25558
-1.25033,0.12747,-1.45152
-1.10808,-0.208019,-1.21035
-1.24362,0.100471,-1.05747
-0.967268,0.283886,-1.21824
-1.12985,0.38441,-0.92174
-1.41557,0.173328,-0.694819
-1.33649,0.0976293,-0.245212
-1.17141,0.295786,-0.229126
-1.08324,0.416423,-0.0388293
-1.08268,0.323529,0.23284
-0.64884,0.238523,-0.00521623
-0.676816,0.352994,0.234972
-0.854044,0.395454,0.192262
-0.892624,0.437991,0.358636
-0.614477,0.479829,0.777832
-0.429702,0.509304,0.457272
-0.552528,0.641698,0.571914
-0.399188,0.408552,0.457882
-0.251258,0.390088,0.630512
-0.237851,0.61996,0.469936
-0.248429,0.429434,0.572034
-0.255111,0.48947,0.876652
-0.219084,0.430381,0.749125
0.072581,0.59961,0.529214
0.337547,0.690912,0.480283
0.35447,0.840361,0.737488
0.674346,1.00239,0.763643
0.312833,0.740185,0.868098
0.429099,0.59226,0.812365
0.326407,0.606647,0.813136
0.332914,0.742635,0.430061
0.169859,0.37797,0.457205
-0.064178,0.381501,0.766313
0.159094,0.353572,0.197354
0.199796,0.483212,0.128819
-0.175939,0.316848,0.155176
-0.295491,0.217461,-0.0518563
-0.327101,0.44738,0.122303
-0.280823,0.384248,-0.276782
-0.333038,0.254231,-0.553478
-0.0652609,0.184026,-0.935102
-0.118487,0.096433,-0.831367
0.0371367,-0.0159773,-0.595716
-0.394005,-0.142959,-0.813297
-0.184903,-0.167229,-0.48107
-0.361593,-0.162684,-0.706049
-0.401748,-0.227863,-0.412238
-0.121909,-0.280255,-0.292362
-0.216169,-0.584563,-0.454589
-0.177832,-0.59345,-0.683055
-0.063089,-0.576958,-0.457914
0.211658,-0.481463,-0.469074
-0.158819,-0.582486,-0.659762
0.275634,-0.0880803,-0.252034
0.187588,0.0953106,0.0798616
0.184009,-0.104239,-0.0474967
-0.0254154,-0.293077,0.218925
-0.159839,-0.217464,0.460726
-0.19987,-0.120801,0.485904
-0.216057,0.00687877,-0.0902492
-0.064591,-0.142258,-0.00428905
-0.0910197,0.0760935,0.194972
-0.414487,-0.0672093,-0.0871701
-0.461003,-0.0832768,0.503416
-0.525801,-0.326265,0.522457
-0.267328,-0.113054,0.653807
0.0802089,-0.103819,0.657664
-0.0783548,0.0581064,0.79355
0.263,-0.144275,0.993028
-0.0996131,-0.00441655,1.12177
-0.0518341,-0.193082,0.899437
-0.495157,-0.239273,1.07216
-0.00274755,0.134807,0.788154
-0.127761,-0.14286,0.486701
-0.196502,-0.110885,0.638488
0.495699,-0.111821,0.921711
0.329481,-0.163966,0.543313
0.321626,-0.188701,0.377021
0.37906,-0.30362,0.595352
0.577232,-0.331039,0.583821
0.584469,-0.19353,0.262279
0.709742,-0.283429,0.608507
0.798536,-0.172239,0.394847
0.496748,-0.395872,0.633829
0.368247,-0.099819,0.616986
0.766231,-0.311909,0.28073
0.550833,-0.210702,-0.066205
0.696109,-0.121499,0.177667
0.58778,-0.315018,0.175416
0.816513,-0.265412,0.213418
0.646367,-0.465245,0.073267
0.418976,-0.622825,-0.00417638
0.502894,-0.631078,-0.430516
0.707562,-0.922571,-0.320659
0.474826,-0.894381,-0.17087
0.327332,-1.09969,-0.275192
0.33309,-1.03798,-0.347691
0.133286,-0.871497,-0.459045
0.328548,-0.920245,-0.447102
0.161308,-0.888585,-0.44584
0.0907815,-0.83632,-0.214993
0.0175721,-0.967352,-0.100082
0.352052,-0.853482,-0.280139
-0.047213,-0.608633,-0.263152
0.111676,-1.03553,-0.700605
-0.0130099,-0.798318,-0.470958
-0.111153,-0.935309,-0.368901
-0.0171173,-0.807926,-0.256107
-0.154749,-0.819445,-0.159767
0.0625867,-0.785069,-0.090544
0.113248,-1.20212,0.00948796
-0.00433498,-0.866938,-0.0173637
0.114613,-0.611323,-0.0899269
0.36201,-0.506402,-0.196981
0.0948981,-0.286986,-0.208421
0.356629,-0.252925,0.239434
-0.0216006,-0.0446295,0.142819
-0.275541,-0.213951,0.204183
-0.152527,-0.155828,0.108739
-0.139382,-0.77606,0.458542
-0.468631,-0.521499,0.533201
-0.819986,-0.641957,0.30824
-0.552363,-0.637784,0.196529
-0.596833,-0.510711,-0.0483658
-0.654384,-0.271492,-0.0819539
-0.912193,-0.670402,0.0676593
-0.838575,-0.585134,0.0136218
-0.503411,-0.746502,0.0169857
-0.519544,-0.593282,0.145351
-0.328558,-0.676921,0.195625
-0.402924,-0.490019,0.298338
-0.429713,-0.384949,0.346071
-0.529518,-0.433861,0.387294
-0.227502,-0.0433579,0.0345404
-0.124327,0.045103,0.0195608
0.0368206,-0.278584,-0.0204062
0.0767882,-0.190231,0.183412
0.336316,0.158636,-0.0471714
0.356843,-0.0186416,0.00476063
0.0854534,0.296716,0.00509082
0.281687,0.0926967,-0.120343
0.37125,0.367689,-0.173515
0.426261,0.11084,0.00517846
1.04475,0.433402,-0.126577
0.924973,0.236589,-0.250864
0.869732,0.709167,-0.397651
0.758445,0.823318,-0.392123
0.669211,0.70857,-0.279743
0.90894,0.43802,-0.404191
1.18959,0.314794,-0.487596
1.51381,0.351579,-0.665748
1.2899,0.351582,-0.470311
1.62358,0.822968,-0.588827
1.9699,0.576591,-0.791413
1.61454,0.4011,-0.579206
1.77783,0.334908,-0.534152
1.75433,0.247573,-0.394253
1.89022,0.103822,-0.55326
1.77986,0.408634,-0.468896
1.49157,0.295306,-0.41954
1.57711,-0.0322168,-0.58669
1.4195,0.0853209,-0.239665
1.77206,-0.126558,-0.407691
1.80967,-0.00274986,-0.232712
1.47937,0.0539652,-0.100282
1.47384,0.153515,-0.38819
1.36573,-0.123604,-0.685156
1.37623,-0.0304663,-0.521656
1.45306,-0.0652668,-0.504034
1.02606,0.30477,-0.230043
0.804398,0.092491,-0.297243
0.471478,0.194919,-0.290983
0.247282,0.305802,-0.371933
0.275147,0.349785,-0.336106
0.0916951,0.202084,-0.00538147
-0.1677,0.265929,-0.059608
-0.099163,0.0244609,0.0865324
0.118011,0.352827,-0.133642
-0.0148942,0.0965819,0.0251979
-0.250733,0.137063,0.256729
-0.231344,-0.0873395,-0.0388281
-0.164911,-0.109157,0.345018
-0.0688887,0.22176,0.378596
-0.164114,-0.00135469,0.722223
-0.486596,-0.575344,1.02906
-0.232051,-0.355919,0.638401
-0.409252,-0.33171,0.70123
-0.510799,-0.50048,0.419537
-0.943283,-0.679924,0.583045
-0.956577,-0.398255,0.419161
-1.08654,-0.00945013,0.367825
-0.768758,-0.0120641,0.629827
-0.433077,-0.0327223,0.791345
0.0541562,0.136599,0.286555
0.0698109,0.172654,0.18289
0.0437713,-0.102208,0.215337
-0.130885,0.258405,0.142882
-0.238502,0.163291,0.480662
-0.20527,-0.00693664,0.207949
-0.00977569,0.0183023,0.141222
-0.145244,0.00123406,0.224954
-0.11647,0.0820908,0.229835
-0.160793,-0.187067,0.380433
-0.113105,-0.11796,0.0553497
-0.0866031,-0.414625,0.308654
-0.240398,-0.308019,-0.200571
-0.150477,0.103971,-0.189128
-0.0905579,0.0685233,-0.0961705
-0.0580965,-0.0864461,0.344607
0.535911,-0.468412,0.0622327
0.367054,-0.321974,-0.0904591
0.328808,-0.652869,-0.538872
0.299665,-0.524354,-0.327087
0.292373,-0.610159,-0.449633
0.54619,-0.404349,-0.943345
0.451675,-0.697332,-0.720377
0.285279,-0.503696,-0.981827
0.425194,-0.828196,-1.08917
0.466653,-0.821079,-1.11224
0.42747,-0.752289,-0.926473
0.473666,-0.174371,-1.16169
0.44552,-0.265578,-1.04582
0.730636,-0.442241,-1.19392
0.581264,-0.648886,-1.21229
0.184035,-0.287916,-1.05698
-0.0115199,-0.32645,-1.17151
-0.364577,-0.3561,-1.02137
-0.0644815,-0.350284,-1.63634
-0.362735,-0.222533,-1.60446
-0.334431,-0.389198,-1.58381
-0.403822,-0.166734,-1.51438
-0.614008,-0.355318,-1.40734
-0.76623,-0.562578,-1.52109
-0.929507,-0.719292,-1.26915
-0.899889,-0.81021,-1.41503
-0.759908,-0.794544,-1.26748
-0.675109,-0.661188,-1.24593
-0.539512,-0.586197,-0.985282
-0.769788,-0.589752,-1.2282
-0.400174,-0.52165,-1.21722
-0.410149,-0.659791,-1.1205
-0.1534,-0.311104,-0.949967
-0.0265459,-0.0836794,-1.03808
0.341192,-0.108718,-1.15644
0.117772,0.0160755,-1.39757
0.202684,0.00426736,-1.40479
0.00816238,-0.0286347,-1.56236
0.147566,0.0337504,-1.39798
-0.141141,0.243041,-1.43868
-0.410334,0.0132352,-1.29212
-0.493608,0.318609,-1.29816
-0.659364,0.0243212,-1.14148
-0.695142,-0.184557,-1.35776
-0.498593,-0.213749,-1.71031
-0.960526,-0.0134034,-1.55197
-0.861605,0.00937187,-1.69151
-1.12284,-0.0349978,-1.64687
-1.22524,0.0457561,-1.56792
-1.28071,0.0144435,-1.23909
-1.40332,-0.0283642,-1.02279
-1.39425,0.0765372,-1.16215
-1.44934,0.387402,-0.900617
-1.05993,0.0827671,-0.683734
-1.41817,0.451006,-0.481374
-1.37562,0.330699,0.110225
-1.2553,0.255974,0.373285
-0.749971,0.191453,0.399629
-0.651823,0.131089,0.208806
-0.678586,0.16302,0.33133
-0.890158,0.255161,0.335407
-0.830292,0.436419,0.292921
-0.478953,0.472574,0.528165
-0.4893,0.167914,0.750961
-0.275698,0.297157,0.793607
-0.108766,0.436988,0.843581
-0.00301142,0.374746,0.731461
-0.284704,0.511319,0.56365
-0.395796,0.528038,0.777742
-0.102804,0.510184,0.962879
0.13387,0.749602,1.08513
0.210411,0.877765,1.25232
0.696451,0.628723,0.842499
0.281355,0.749559,0.889245
0.267854,0.700093,1.01142
0.515784,0.761335,0.964371
0.364741,0.657532,0.917037
0.161606,0.486529,0.745548
0.174107,0.272428,0.676845
0.0289522,0.186646,0.774284
0.286021,0.215033,0.648949
0.12041,0.608969,0.342274
0.0394219,0.503792,0.160908
-0.147763,0.142507,-0.0734236
-0.213737,0.0394773,0.170335
-0.527424,0.155945,0.235394
-0.0935319,0.327144,-0.54508
-0.246215,0.224802,-1.01076
-0.24191,0.0387206,-0.844328
-0.305885,-0.108114,-0.577576
0.00726117,-0.290123,-0.313816
0.0281624,-0.25612,-0.490197
-0.122992,-0.232075,-0.559772
-0.0347493,-0.0952631,-0.196854
-0.0897671,-0.240515,-0.422331
-0.270006,-0.468143,-0.477639
-0.047672,-0.36792,-0.126473
-0.0223103,-0.629916,-0.350184
0.0317877,-0.343078,-0.522776
0.0453978,-0.452313,-0.634451
0.339629,-0.0138102,-0.496473
0.135483,-0.0453211,-0.317909
0.0694951,0.0323543,-0.152801
-0.044784,0.161901,0.213537
0.00807426,-0.0851208,0.378967
-0.278625,-0.402001,0.14155
-0.123289,-0.188106,0.127902
-0.250588,-0.307498,0.0679274
-0.0289138,-0.0239588,-0.184603
-0.127448,0.119044,0.280139
-0.29651,0.220727,0.454042
-0.450365,0.0938904,0.792795
-0.0243785,-0.332606,0.335469
-0.000914519,0.125228,0.645445
0.0516316,0.15171,0.806377
0.0323981,0.187433,0.355962
-0.00171405,0.280088,0.609192
-0.183171,0.0712017,1.07049
-0.502024,0.114479,0.921199
0.0802708,0.16366,0.949098
-0.00571142,0.320623,0.559753
0.0194317,-0.0969084,0.627708
0.120616,-0.0306031,0.713413
0.182759,0.298206,0.854519
0.184673,0.0114269,0.430344
0.344965,0.0441581,0.467681
0.607527,-0.257023,0.657176
0.462514,-0.283649,0.537938
0.482461,-0.260763,0.375039
0.439363,-0.428231,0.35883
0.653592,-0.37758,0.438017
0.64897,-0.46736,0.505569
0.476628,-0.339365,0.378467
0.564463,-0.220225,0.4837
0.781184,-0.233056,0.276632
0.738648,0.0569115,0.479849
0.965455,-0.365182,0.13148
0.868694,-0.322475,0.0981184
0.710118,-0.475023,0.0783066
0.64331,-0.628813,-0.279942
0.884598,-0.704052,-0.140354
0.534927,-0.865638,-0.316887
0.283449,-1.02338,-0.122042
0.408809,-1.07206,-0.259712
0.0302602,-0.922518,-0.55356
0.00300062,-0.969616,-0.415728
0.381106,-1.07354,-0.648702
0.150534,-0.860481,-0.433719
0.425164,-0.889574,-0.367551
0.35757,-0.688427,-0.295975
0.266839,-0.803735,-0.208276
0.162452,-0.646657,-0.330855
0.336465,-0.692449,-0.43813
-0.0403766,-0.782884,-0.374451
0.030316,-0.978433,-0.431212
0.160484,-0.645585,-0.022823
-0.177023,-0.849662,-0.0120259
0.129552,-1.23082,-0.0246495
0.118095,-1.02583,-0.0631514
0.102479,-0.554021,-0.198393
0.239482,-0.682562,-0.0420965
0.205873,-0.467796,0.204518
0.299406,-0.259527,0.0683021
0.0589013,-0.181137,0.403287
-0.348959,-0.151883,0.0491062
-0.25576,-0.340575,0.282981
-0.0100278,-0.28106,0.196261
-0.430474,-0.53984,0.420423
-0.506087,-0.595569,0.274641
-0.505517,-0.788626,0.421919
-0.342638,-0.677022,0.214955
-0.569233,-0.417886,-0.436454
-0.857994,-0.325616,-0.200526
-0.818834,-0.594834,-0.0265238
-0.696773,-0.465782,-0.0895396
-0.504435,-0.662216,-0.286514
-0.401788,-0.475255,0.125337
-0.228921,-0.624187,0.218603
-0.266443,-0.182514,0.163009
-0.47519,-0.0904068,0.526354
-0.17624,-0.0719794,0.400997
-0.128284,0.0274156,0.0807385
-0.0798259,-0.27367,-0.118454
0.291227,-0.380425,0.121317
0.364851,-0.0528262,0.12604
0.361956,0.277789,-0.126722
0.309802,0.234103,0.0874911
0.395775,0.278831,-0.165302
0.146086,0.337461,-0.563041
0.506104,0.313362,-0.289315
0.799809,0.11059,-0.0706886
0.613446,0.274759,-0.0477644
0.837723,0.511247,-0.357566
0.660191,0.46661,-0.357845
0.712746,0.627904,-0.415201
0.855796,0.609151,-0.623952
1.11719,0.630886,-0.363488
1.39208,0.167723,-0.685558
1.49206,0.353254,-0.454776
1.51385,0.712109,-0.618438
1.49749,0.599188,-0.862044
1.84672,0.537868,-0.558501
1.87561,0.367903,-0.33814
1.77428,0.365411,-0.190587
1.80335,0.277406,-0.192843
1.67797,0.146835,-0.437002
1.60793,0.241364,-0.456859
1.57546,-0.114388,-0.404205
1.4478,0.196295,-0.616499
1.84334,0.379477,-0.45914
1.53963,-0.190946,-0.421238
1.54266,-0.0316903,-0.506843
1.74817,-0.113594,-0.438621
1.50407,-0.234843,-0.762479
1.31457,-0.256687,-0.424472
1.48778,0.05693,-0.403244
1.48327,0.203671,-0.321351
1.145,0.335933,-0.325855
1.2186,-0.0512913,-0.656672
0.720472,0.215258,-0.534783
0.517389,0.458951,-0.542776
0.0540124,0.049889,-0.0379555
0.240111,-0.0632825,0.00750884
-0.0349237,0.258111,0.152311
0.0399473,-0.0997834,0.417897
0.00170825,0.0148269,0.159809
-0.0290265,-0.0267642,0.091038
-0.257993,-0.0485189,0.0601278
-0.10555,-0.251441,0.134066
-0.0994546,-0.260435,0.216893
-0.130737,-0.117331,0.462767
-0.539595,-0.288847,0.82109
-0.377805,-0.555903,0.881671
-0.381248,-0.434192,0.853558
-0.404701,-0.434337,0.665956
-0.717123,-0.582948,0.499838
-0.758195,-0.588666,0.242257
-1.00658,-0.0711587,0.451811
-0.846639,-0.0230134,0.604574
-0.683555,0.100787,0.446594
0.150917,-0.030341,0.242061
0.29914,-0.0876355,0.322211
-0.130842,0.149428,0.290871
-0.239809,0.238587,-0.0441897
-0.189483,-0.180003,0.207925
-0.30967,-0.0161199,0.324808
-0.213131,-0.198295,0.237251
-0.219859,0.163078,0.0505961
-0.17307,-0.00786942,0.147678
-0.22596,-0.131508,0.0774128
-0.386243,-0.1735,0.164158
-0.263023,-0.033359,-0.213954
-0.343071,-0.485286,0.00850834
-0.262772,-0.438973,0.0490578
-0.498059,-0.380537,0.153347
-0.0313145,-0.540404,0.0518407
-0.131199,-0.486113,0.0652754
0.356442,-0.373611,-0.266348
0.441398,-0.619525,-0.44084
0.352602,-0.71608,-0.509009
0.55371,-0.55161,-0.763451
0.375466,-0.522987,-0.687306
0.331021,-0.374532,-1.02172
-0.0139419,-0.755467,-0.805199
0.246535,-0.744725,-0.808019
0.366774,-0.531596,-0.943603
0.580107,-0.993863,-1.32122
0.477559,-0.623106,-1.32937
0.329734,-0.456179,-0.893361
0.521445,-0.304994,-1.31522
0.640631,-0.594956,-1.47874
0.392501,-0.709264,-1.36598
0.0432711,-0.474985,-1.37135
0.045612,-0.801847,-1.41471
-0.284251,-0.791234,-1.45003
-0.196534,-0.605922,-1.52676
-0.392769,-0.466181,-1.42515
-0.327047,-0.428006,-1.52263
-0.526385,-0.420017,-1.75373
-0.623343,-0.35831,-1.55729
-0.907519,-0.44204,-1.38531
-0.89548,-0.890519,-1.22259
-0.551685,-0.527041,-1.52126
